1 2008 2 37.68399 19183.9 6.46149 0.177347 0.866416 7.65437 7.029 0.140026 3.222817 37.5 98.8351 46.2742 2.7272 0.211323 0.199055 0.352877 1.19784 47.2081 14.01 10.0177 6017.64 58 0.22 1.7 55.096 640 -24.9606 91.5 40.8 148.7 -82.2227 3150.72 3.56454 21000000 61.5997 66.378 56.57 47.4372 36690.5 0.138439
1 2009 2 39.86504 19842.3 6.65437 0.22141 1.0711 8.22673 6.914 0.11166 3.408137 31.268 98.8433 46.2742 2.7272 0.190571 0.183029 0.324466 1.18153 47.108 11.1661 7.27454 6455.4 54 0.22 1.9 56.189 606 -21.5983 86.4 39.3 139.3 -81.4741 3283.4 3.56345 22000000 58.108 67.338 58.0242 48.7481 37396.3 0.14029
1 2010 2 39.18631 20520.1 6.90955 0.24091 0.895785 8.12533 6.773 0.021415 3.291017 32.3825 98.7394 46.7554 3.20847 0.202717 0.196173 0.347767 1.23249 47.0079 0.858713 -2.67534 6282.69 44 0.21 2.3 57.231 581 -18.4006 81.3 37.9 130 -80.3716 3478.79 3.56682 23000000 55.749 69.413 59.4783 50.0589 38309.5 0.186745
1 2011 2 36.88301 21220 7.18689 0.170094 0.809591 8.13726 6.787 0.035624 3.273407 33.5149 98.5299 46.8356 3.28868 0.199684 0.195598 0.346748 1.24341 46.9078 4.85922 1.18168 6356.94 60 0.21 2.8 58.192 561 -15.6599 76.4 36.5 121.3 -79.8577 3569.87 3.5701 23000000 54.1938 70.579 60.9325 51.3698 40029.4 0.173379
1 2012 2 36.05545 21942.3 7.45346 0.133249 0.700028 8.01557 6.792 0.018577 3.194316 34.6 98.6999 47.3169 3.76995 0.197385 0.197385 0.349915 1.25279 46.8077 3.47198 -0.157161 6346.94 51 0.21 3.1 59.042 546 -14.8165 71.9 35.2 113.2 -79.6563 3605.57 3.57035 24000000 52.7157 71.898 62.3867 52.6807 40878.7 0.158237
1 2013 2 36.29379 22685.6 7.73493 0.152131 0.746708 8.34482 6.807 0.076345 3.288368 35.822 98.6099 47.3169 3.76995 0.196414 0.200181 0.354872 1.33084 46.7076 8.54215 4.74655 6648.21 54 0.21 6.5 59.77 526 -13.9731 67.8 33.9 105.8 -79.4549 3641.26 3.5595 25000000 52.2457 71.721 63.8408 53.9916 41657.2 0.151636
2 1992 7 36.58982 5759.43 2.63436 0.101534 0.123782 0.648952 1.606 0.053335 0.2569202 0.688546 105.107 82.1651 36.215 0.060844 0.040625 0.127255 0.043008 10.8995 4.99684 2.59771 1058.67 83 0.57 0 47.816 1250 1.88997 106.6 40.1 176.9 1.37034 682 2.31146 5500000 94.2387 94.554 43.8296 37.7086 2883.26 0.123282
2 1993 7 38.38531 5895.13 2.65709 0.110401 0.132289 0.645462 1.59 0.018057 0.255603 1.02796 107.278 82.5545 36.215 0.053457 0.036506 0.114354 0.038217 10.5452 1.01 -1.11491 1046.86 80 0.6 0 47.752 1270 4.49829 107.6 40.2 178.7 5.12796 707.281 2.1261 5700000 94.9958 94.582 43.2686 37.2379 2922.83 0.135253
2 1998 7 39.28453 6420.4 2.75462 0.05879 0.088433 0.455496 1.609 0.003796 0.1836103 2.61793 111.177 76.0125 36.9938 0.074142 0.055973 0.175331 0.040797 8.77337 -1.59 -2.73292 728.876 74 0.45 0.007979 50.186 1100 11.955 103.8 38.9 171.6 -12.1723 590.888 1.16818 6100000 95.2428 94.812 47.9792 41.6903 3059.8 0.111426
2 1999 7 40.36435 6511.92 2.77159 0.070963 0.094327 0.469256 1.629 0.044895 0.1895325 3.9 111.111 74.4938 36.9938 0.07002 0.053435 0.16738 0.040307 8.419 4.75 3.49268 754.333 65 0.36 0.015843 50.758 1040 14.6717 101.4 38.3 167.1 -9.60161 608.183 1.20757 6200000 95.2617 94.807 48.2163 41.9076 6229.07 0.104577
